Foundation URI,Linearization (release) URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2025 Sep 03 - 22:30 UTC
http://id.who.int/icd/entity/1034527013,http://id.who.int/icd/release/11/beta/mms/1034527013,XN9K3,,- - - - - - Retortamonas intestinalis,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1381505932,http://id.who.int/icd/release/11/beta/mms/1381505932,XN4BE,,- - - - - Chilomastix,category,1,False,True,X,browser,iCat,False,1,False,,,,,,
http://id.who.int/icd/entity/682815485,http://id.who.int/icd/release/11/beta/mms/682815485,XN0UD,,- - - - - - Chilomastix mesnili,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/36915786,http://id.who.int/icd/release/11/beta/mms/36915786,,,- - - - Lice or Mites,block,1,False,True,X,browser,iCat,False,7,,,,,,,
http://id.who.int/icd/entity/1769957085,http://id.who.int/icd/release/11/beta/mms/1769957085,XN4RB,,- - - - - Demodex,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/956612460,http://id.who.int/icd/release/11/beta/mms/956612460,XN9EL,,- - - - - Dermanyssus,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1115818573,http://id.who.int/icd/release/11/beta/mms/1115818573,XN0ZB,,- - - - - Liponyssoides,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1724313167,http://id.who.int/icd/release/11/beta/mms/1724313167,XN0D5,,- - - - - Pediculus,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/62583692,http://id.who.int/icd/release/11/beta/mms/62583692,XN84U,,- - - - - Phthirus,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1405168187,http://id.who.int/icd/release/11/beta/mms/1405168187,XN3E3,,- - - - - Sarcoptes,category,1,False,True,X,browser,iCat,False,1,False,,,,,,
http://id.who.int/icd/entity/828315576,http://id.who.int/icd/release/11/beta/mms/828315576,XN5YU,,- - - - - - Sarcoptes scabiei var. hominis,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/918370302,http://id.who.int/icd/release/11/beta/mms/918370302,XN7Z8,,- - - - - Trombicula,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1886856003,http://id.who.int/icd/release/11/beta/mms/1886856003,XN8CT,,- - - - Screwworm,category,2,False,True,X,browser,iCat,False,2,False,,,,,,
http://id.who.int/icd/entity/636776306,http://id.who.int/icd/release/11/beta/mms/636776306,XN4JW,,- - - - - New World screwworm,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1794942951,http://id.who.int/icd/release/11/beta/mms/1794942951,XN8TR,,- - - - - Old World screwworm,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/201554714,http://id.who.int/icd/release/11/beta/mms/201554714,XN59U,,- - - - Vandellia cirrhosa,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1226941585,http://id.who.int/icd/release/11/beta/mms/1226941585,XN857,,- - - - Infestation by beetle,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1551409833,http://id.who.int/icd/release/11/beta/mms/1551409833,XN00Z,,- - - - Insect larva,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/744339798,http://id.who.int/icd/release/11/beta/mms/744339798,XN2K0,,- - - - Leech,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1769719968,http://id.who.int/icd/release/11/beta/mms/1769719968,XN9MA,,- - - - Linguatula serrata,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/675782428,http://id.who.int/icd/release/11/beta/mms/675782428,XN6VS,,- - - - Tunga,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1571238088,http://id.who.int/icd/release/11/beta/mms/1571238088,XN2GY,,- - - - Porocephalidae,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1063008297,http://id.who.int/icd/release/11/beta/mms/1063008297,,,- - - Other Pathogens,block,3,False,True,X,browser,iCat,False,3,,,,,,,
http://id.who.int/icd/entity/564564173,http://id.who.int/icd/release/11/beta/mms/564564173,XN7AM,,- - - - Prion,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/98727119,http://id.who.int/icd/release/11/beta/mms/98727119,XN42T,,- - - - Prototheca,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1620994314,http://id.who.int/icd/release/11/beta/mms/1620994314,XN47C,,- - - - Pythium,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1413523709,http://id.who.int/icd/release/11/beta/mms/1413523709,,,- Topology Scale Value,block,1,False,True,X,browser,iCat,False,5,,,,,,,
http://id.who.int/icd/entity/137775722,http://id.who.int/icd/release/11/beta/mms/137775722,,,- - Relational,block,2,False,True,X,browser,iCat,False,16,,,,,,,
http://id.who.int/icd/entity/1190123007,http://id.who.int/icd/release/11/beta/mms/1190123007,XK7V,,- - - Anterior,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/648538052,http://id.who.int/icd/release/11/beta/mms/648538052,XK8L,,- - - Posterior,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1145558243,http://id.who.int/icd/release/11/beta/mms/1145558243,XK9H,,- - - Medial,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1928353529,http://id.who.int/icd/release/11/beta/mms/1928353529,XK09,,- - - Lateral,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1516145872,http://id.who.int/icd/release/11/beta/mms/1516145872,XK5N,,- - - Superior,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/548698273,http://id.who.int/icd/release/11/beta/mms/548698273,XK4H,,- - - Inferior,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1172656077,http://id.who.int/icd/release/11/beta/mms/1172656077,XK4M,,- - - Ventral,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/487792839,http://id.who.int/icd/release/11/beta/mms/487792839,XK87,,- - - Dorsal,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/687243922,http://id.who.int/icd/release/11/beta/mms/687243922,XK6J,,- - - Proximal,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1294462156,http://id.who.int/icd/release/11/beta/mms/1294462156,XK6C,,- - - Distal,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/239911955,http://id.who.int/icd/release/11/beta/mms/239911955,XK3Z,,- - - Ipsilateral,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1470045894,http://id.who.int/icd/release/11/beta/mms/1470045894,XK3Y,,- - - Contralateral,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/2036167265,http://id.who.int/icd/release/11/beta/mms/2036167265,XK2H,,- - - External,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/820615985,http://id.who.int/icd/release/11/beta/mms/820615985,XK49,,- - - Internal,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1013312453,http://id.who.int/icd/release/11/beta/mms/1013312453,XK7F,,- - - Superficial,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/423444880,http://id.who.int/icd/release/11/beta/mms/423444880,XK16,,- - - Deep,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/169306432,http://id.who.int/icd/release/11/beta/mms/169306432,,,- - Distribution,block,2,False,True,X,browser,iCat,False,12,,,,,,,
http://id.who.int/icd/entity/1957947885,http://id.who.int/icd/release/11/beta/mms/1957947885,XK2J,,- - - Complete distribution,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1373176927,http://id.who.int/icd/release/11/beta/mms/1373176927,XK6P,,- - - Consolidated distribution,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1265853763,http://id.who.int/icd/release/11/beta/mms/1265853763,XK31,,- - - Diffuse distribution,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1486017780,http://id.who.int/icd/release/11/beta/mms/1486017780,XK5A,,- - - Disseminated distribution,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/639340529,http://id.who.int/icd/release/11/beta/mms/639340529,XK37,,- - - Focal distribution,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1479602347,http://id.who.int/icd/release/11/beta/mms/1479602347,XK63,,- - - Generalised distribution,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/167867186,http://id.who.int/icd/release/11/beta/mms/167867186,XK06,,- - - Incomplete distribution,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1637247929,http://id.who.int/icd/release/11/beta/mms/1637247929,XK0V,,- - - Intertriginous distribution,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1867832345,http://id.who.int/icd/release/11/beta/mms/1867832345,XK5F,,- - - Linear distribution,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/108658876,http://id.who.int/icd/release/11/beta/mms/108658876,XK9A,,- - - Localised distribution,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/704366208,http://id.who.int/icd/release/11/beta/mms/704366208,XK36,,- - - Segmental distribution,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/266097191,http://id.who.int/icd/release/11/beta/mms/266097191,XK7Z,,- - - Systematised distribution,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1435602785,http://id.who.int/icd/release/11/beta/mms/1435602785,,,- - Laterality,block,2,False,True,X,browser,iCat,False,4,,,,,,,
http://id.who.int/icd/entity/627678743,http://id.who.int/icd/release/11/beta/mms/627678743,XK9J,,- - - Bilateral,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/271422288,http://id.who.int/icd/release/11/beta/mms/271422288,XK8G,,- - - Left,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/876572005,http://id.who.int/icd/release/11/beta/mms/876572005,XK9K,,- - - Right,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1038788978,http://id.who.int/icd/release/11/beta/mms/1038788978,XK70,,"- - - Unilateral, unspecified",category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1529645872,http://id.who.int/icd/release/11/beta/mms/1529645872,,,- - Regional,block,2,False,True,X,browser,iCat,False,5,,,,,,,
http://id.who.int/icd/entity/1251606506,http://id.who.int/icd/release/11/beta/mms/1251606506,XK62,,- - - Brachial,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1646966126,http://id.who.int/icd/release/11/beta/mms/1646966126,XK07,,- - - Caudal,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/419966725,http://id.who.int/icd/release/11/beta/mms/419966725,XK2K,,- - - Cranial,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1250515263,http://id.who.int/icd/release/11/beta/mms/1250515263,XK0P,,- - - Infratentorial,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/10608722,http://id.who.int/icd/release/11/beta/mms/10608722,XK18,,- - - Supratentorial,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/112199345,http://id.who.int/icd/release/11/beta/mms/112199345,_NOCODEASSIGNED,,- - Measurement,category,1,False,True,X,browser,iCat,False,3,False,,,,,,
http://id.who.int/icd/entity/867680965,http://id.who.int/icd/release/11/beta/mms/867680965,_NOCODEASSIGNED,,- - - Height/length,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1757939162,http://id.who.int/icd/release/11/beta/mms/1757939162,_NOCODEASSIGNED,,- - - Volumetric,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/56742367,http://id.who.int/icd/release/11/beta/mms/56742367,_NOCODEASSIGNED,,- - - Weight,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1154280071,http://id.who.int/icd/release/11/beta/mms/1154280071,,,- Anatomy and topography,block,1,False,True,X,browser,iCat,False,3,,,,,,,
http://id.who.int/icd/entity/1644747126,http://id.who.int/icd/release/11/beta/mms/1644747126,,,- - Functional anatomy,block,2,False,True,X,browser,iCat,False,12,,,,,,,
http://id.who.int/icd/entity/256187719,http://id.who.int/icd/release/11/beta/mms/256187719,,,- - - Haematopoietic system,block,3,False,True,X,browser,iCat,False,3,,,,,,,
http://id.who.int/icd/entity/2062516965,http://id.who.int/icd/release/11/beta/mms/2062516965,XA8EC5,,- - - - Blood,category,1,False,True,X,browser,iCat,False,2,False,,,,,,
http://id.who.int/icd/entity/767917398,http://id.who.int/icd/release/11/beta/mms/767917398,XA8UK8,,- - - - - Blood cells,category,2,False,True,X,browser,iCat,False,3,False,,,,,,
http://id.who.int/icd/entity/48190539,http://id.who.int/icd/release/11/beta/mms/48190539,XM8QV9,,- - - - - - Erythrocytes,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/920096014,http://id.who.int/icd/release/11/beta/mms/920096014,XA32R4,,- - - - - - Leucocytes,category,3,False,True,X,browser,iCat,False,4,False,,,,,,
http://id.who.int/icd/entity/480467040,http://id.who.int/icd/release/11/beta/mms/480467040,XA2WC0,,- - - - - - - Granulocytes,category,4,False,True,X,browser,iCat,False,3,False,,,,,,
http://id.who.int/icd/entity/53850604,http://id.who.int/icd/release/11/beta/mms/53850604,XA8C44,,- - - - - - - - Neutrophils,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/163059336,http://id.who.int/icd/release/11/beta/mms/163059336,XA5G96,,- - - - - - - - Basophils,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/221037142,http://id.who.int/icd/release/11/beta/mms/221037142,XA0V82,,- - - - - - - - Eosinophils,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/128017722,http://id.who.int/icd/release/11/beta/mms/128017722,XA46Q2,,- - - - - - - Monocytes,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/97328296,http://id.who.int/icd/release/11/beta/mms/97328296,XA9DP6,,- - - - - - - Macrophages,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1429960002,http://id.who.int/icd/release/11/beta/mms/1429960002,XA8YQ2,,- - - - - - - Lymphocytes,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/2088788075,http://id.who.int/icd/release/11/beta/mms/2088788075,XA10B5,,- - - - - - Platelets,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1116324290,http://id.who.int/icd/release/11/beta/mms/1116324290,XA7UR0,,- - - - - Plasma,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1086407971,http://id.who.int/icd/release/11/beta/mms/1086407971,XA9XK1,,- - - - Bone marrow,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1207618189,http://id.who.int/icd/release/11/beta/mms/1207618189,XA5869,,- - - - Haematopoietic stem cells,category,1,False,True,X,browser,iCat,False,2,False,,,,,,
http://id.who.int/icd/entity/1062867618,http://id.who.int/icd/release/11/beta/mms/1062867618,XA3K78,,- - - - - Common myeloid progenitor,category,2,False,True,X,browser,iCat,False,3,False,,,,,,
http://id.who.int/icd/entity/2052462000,http://id.who.int/icd/release/11/beta/mms/2052462000,XA8LY0,,- - - - - - Erythroblast,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/282481264,http://id.who.int/icd/release/11/beta/mms/282481264,XA6385,,- - - - - - Myeloblast,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/2133321945,http://id.who.int/icd/release/11/beta/mms/2133321945,XA3EA5,,- - - - - - Megakaryoblast,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/12378561,http://id.who.int/icd/release/11/beta/mms/12378561,XA0TJ1,,- - - - - Lymphoblast,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/910012423,http://id.who.int/icd/release/11/beta/mms/910012423,,,- - - Immune system,block,3,False,True,X,browser,iCat,False,3,,,,,,,
http://id.who.int/icd/entity/1867340648,http://id.who.int/icd/release/11/beta/mms/1867340648,,,- - - - Lymphoid organs,block,4,False,True,X,browser,iCat,False,5,,,,,,,
http://id.who.int/icd/entity/198809973,http://id.who.int/icd/release/11/beta/mms/198809973,XA8373,,- - - - - Thymus,category,1,False,True,X,browser,iCat,False,1,False,,,,,,
http://id.who.int/icd/entity/1682242339,http://id.who.int/icd/release/11/beta/mms/1682242339,XA2PK9,,- - - - - - Connective and other soft tissues of thymus,category,2,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/143777109,http://id.who.int/icd/release/11/beta/mms/143777109,XA7FU9,,- - - - - Spleen,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1690782134,http://id.who.int/icd/release/11/beta/mms/1690782134,XA1EM4,,- - - - - Lingual tonsil,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/579489467,http://id.who.int/icd/release/11/beta/mms/579489467,XA8US7,,- - - - - Waldeyer ring,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/320372230,http://id.who.int/icd/release/11/beta/mms/320372230,XA3V90,,- - - - - Palatine tonsil,category,1,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1525493612,http://id.who.int/icd/release/11/beta/mms/1525493612,XA33X2,,- - - - Lymph nodes,category,1,False,True,X,browser,iCat,False,7,False,,,,,,
http://id.who.int/icd/entity/280674825,http://id.who.int/icd/release/11/beta/mms/280674825,XA9U65,,"- - - - - Lymph nodes of head, face and neck",category,2,False,True,X,browser,iCat,False,11,False,,,,,,
http://id.who.int/icd/entity/1354907209,http://id.who.int/icd/release/11/beta/mms/1354907209,XA6H69,,- - - - - - Occipital lymph node,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/179271951,http://id.who.int/icd/release/11/beta/mms/179271951,XA7YF1,,- - - - - - Auricular lymph node,category,3,False,True,X,browser,iCat,False,2,False,,,,,,
http://id.who.int/icd/entity/2123560905,http://id.who.int/icd/release/11/beta/mms/2123560905,XA91C5,,- - - - - - - Posterior auricular lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/457951625,http://id.who.int/icd/release/11/beta/mms/457951625,XA56J5,,- - - - - - - Preauricular lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/207859017,http://id.who.int/icd/release/11/beta/mms/207859017,XA0W17,,- - - - - - Parotid lymph node,category,3,False,True,X,browser,iCat,False,3,False,,,,,,
http://id.who.int/icd/entity/645414567,http://id.who.int/icd/release/11/beta/mms/645414567,XA1Q47,,- - - - - - - Subparotid lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1291230721,http://id.who.int/icd/release/11/beta/mms/1291230721,XA85E1,,- - - - - - - Superficial parotid lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/690828214,http://id.who.int/icd/release/11/beta/mms/690828214,XA07P4,,- - - - - - - Deep parotid lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/890961929,http://id.who.int/icd/release/11/beta/mms/890961929,XA2U89,,- - - - - - Facial lymph node,category,3,False,True,X,browser,iCat,False,3,False,,,,,,
http://id.who.int/icd/entity/22446967,http://id.who.int/icd/release/11/beta/mms/22446967,XA1SG7,,- - - - - - - Buccinator lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/377415607,http://id.who.int/icd/release/11/beta/mms/377415607,XA8DW7,,- - - - - - - Mandibular lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/136902439,http://id.who.int/icd/release/11/beta/mms/136902439,XA2S79,,- - - - - - - Deep facial lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/959496272,http://id.who.int/icd/release/11/beta/mms/959496272,XA1DV2,,- - - - - - Lingual lymph node,category,3,False,True,X,browser,iCat,False,1,False,,,,,,
http://id.who.int/icd/entity/1921942507,http://id.who.int/icd/release/11/beta/mms/1921942507,XA8027,,- - - - - - - Sublingual lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/520131559,http://id.who.int/icd/release/11/beta/mms/520131559,XA42P9,,- - - - - - Submental lymph node,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1755610480,http://id.who.int/icd/release/11/beta/mms/1755610480,XA9E80,,- - - - - - Submandibular lymph node,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1844562279,http://id.who.int/icd/release/11/beta/mms/1844562279,XA4759,,- - - - - - Anterior cervical lymph node,category,3,False,True,X,browser,iCat,False,1,False,,,,,,
http://id.who.int/icd/entity/1995599360,http://id.who.int/icd/release/11/beta/mms/1995599360,XA9PW0,,- - - - - - - Deep cervical lymph node,category,4,False,True,X,browser,iCat,False,4,False,,,,,,
http://id.who.int/icd/entity/1318334169,http://id.who.int/icd/release/11/beta/mms/1318334169,XA2RE9,,- - - - - - - - Prelaryngeal lymph node,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1505511961,http://id.who.int/icd/release/11/beta/mms/1505511961,XA4LC1,,- - - - - - - - Pretracheal lymph node,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1487053952,http://id.who.int/icd/release/11/beta/mms/1487053952,XA7W32,,- - - - - - - - Paratracheal lymph node,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/773366928,http://id.who.int/icd/release/11/beta/mms/773366928,XA08L8,,- - - - - - - - Retropharyngeal lymph node,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1224504691,http://id.who.int/icd/release/11/beta/mms/1224504691,XA60D1,,- - - - - - Jugular lymph node,category,3,False,True,X,browser,iCat,False,3,False,,,,,,
http://id.who.int/icd/entity/38690952,http://id.who.int/icd/release/11/beta/mms/38690952,XA6YX2,,- - - - - - - Anterior jugular node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/228385306,http://id.who.int/icd/release/11/beta/mms/228385306,XA6HG6,,- - - - - - - Jugulodigastric lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/2006183675,http://id.who.int/icd/release/11/beta/mms/2006183675,XA5A75,,- - - - - - - Jugulo-omohyoid lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1773835017,http://id.who.int/icd/release/11/beta/mms/1773835017,XA5XT7,,- - - - - - Cervical lymph node,category,3,False,True,X,browser,iCat,False,5,False,,,,,,
http://id.who.int/icd/entity/1261828760,http://id.who.int/icd/release/11/beta/mms/1261828760,XA4R20,,- - - - - - - Inferior cervical lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1830316639,http://id.who.int/icd/release/11/beta/mms/1830316639,XA1W79,,- - - - - - - Lateral cervical lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1270979280,http://id.who.int/icd/release/11/beta/mms/1270979280,XA6AC0,,- - - - - - - Superior deep cervical lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1641679168,http://id.who.int/icd/release/11/beta/mms/1641679168,XA3S48,,- - - - - - - Inferior deep cervical lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1558838800,http://id.who.int/icd/release/11/beta/mms/1558838800,XA7N00,,- - - - - - - Superficial cervical lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1186749817,http://id.who.int/icd/release/11/beta/mms/1186749817,XA00M7,,- - - - - - Supraclavicular lymph node,category,3,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1324428010,http://id.who.int/icd/release/11/beta/mms/1324428010,XA9WH0,,- - - - - Intrathoracic lymph nodes,category,2,False,True,X,browser,iCat,False,7,False,,,,,,
http://id.who.int/icd/entity/1033857498,http://id.who.int/icd/release/11/beta/mms/1033857498,XA41B8,,- - - - - - Tracheobronchial lymph node,category,3,False,True,X,browser,iCat,False,5,False,,,,,,
http://id.who.int/icd/entity/82298010,http://id.who.int/icd/release/11/beta/mms/82298010,XA96Z0,,- - - - - - - Bronchopulmonary lymph node,category,4,False,True,X,browser,iCat,False,1,False,,,,,,
http://id.who.int/icd/entity/1555232041,http://id.who.int/icd/release/11/beta/mms/1555232041,XA5MW1,,- - - - - - - - Hilar lymph node,category,5,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/732554109,http://id.who.int/icd/release/11/beta/mms/732554109,XA9QW9,,- - - - - - - Pulmonary lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/716639514,http://id.who.int/icd/release/11/beta/mms/716639514,XA3194,,- - - - - - - Tracheal lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/320703950,http://id.who.int/icd/release/11/beta/mms/320703950,XA2JX0,,- - - - - - - Superior tracheobronchial lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/1544897881,http://id.who.int/icd/release/11/beta/mms/1544897881,XA1PA1,,- - - - - - - Inferior tracheobronchial lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/210461818,http://id.who.int/icd/release/11/beta/mms/210461818,XA61B8,,- - - - - - Mediastinal lymph node,category,3,False,True,X,browser,iCat,False,2,False,,,,,,
http://id.who.int/icd/entity/535060483,http://id.who.int/icd/release/11/beta/mms/535060483,XA5HA3,,- - - - - - - Anterior mediastinal visceral lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
http://id.who.int/icd/entity/147588291,http://id.who.int/icd/release/11/beta/mms/147588291,XA7571,,- - - - - - - Posterior mediastinal visceral lymph node,category,4,False,True,X,browser,iCat,True,0,False,,,,,,
